/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Device] cuda
  GPU: NVIDIA GeForce RTX 3090
  显存: 25.3 GB
[Experiment] hatexplain_llm_clp0.0_con0.0_seed123_0315_1746
[Data] Train: 15383 | Val: 1922 | Test: 1924
[CF] 加载 22133 条反事实 (llm)
[ClassWeight] [1.2304431 0.842258 ]
[Loss] WeightedCE (ls=0.0)
[Strategy] rampup_epochs=0, fairness loss 线性增长到 epoch 0
[Config] max_len=128, label_smoothing=0.0, ema_decay=0.0
[Val CF] 生成 1647 条 swap 反事实 (用于 val CFR 计算)
[Model] /root/lanyun-fs/01nlpchongou/01_nlp_toxicity_classification/models/deberta-v3-base | Params: 184,062,850

============================================================
Epoch 1/6
============================================================

[Train]:   0%|          | 0/962 [00:00<?, ?it/s]
[Train]:   0%|          | 0/962 [00:01<?, ?it/s, ce=0.7250, clp=0.0000, con=0.0000, loss=0.7250]
[Train]:   0%|          | 1/962 [00:01<16:13,  1.01s/it, ce=0.7250, clp=0.0000, con=0.0000, loss=0.7250]
[Train]:   0%|          | 1/962 [00:01<16:13,  1.01s/it, ce=0.7077, clp=0.0000, con=0.0000, loss=0.7077]
[Train]:   0%|          | 2/962 [00:01<08:48,  1.82it/s, ce=0.7077, clp=0.0000, con=0.0000, loss=0.7077]
[Train]:   0%|          | 2/962 [00:01<08:48,  1.82it/s, ce=0.7068, clp=0.0000, con=0.0000, loss=0.7068]
[Train]:   0%|          | 3/962 [00:01<05:59,  2.67it/s, ce=0.7068, clp=0.0000, con=0.0000, loss=0.7068]
[Train]:   0%|          | 3/962 [00:01<05:59,  2.67it/s, ce=0.6984, clp=0.0000, con=0.0000, loss=0.6984]
[Train]:   0%|          | 4/962 [00:01<04:50,  3.30it/s, ce=0.6984, clp=0.0000, con=0.0000, loss=0.6984]
[Train]:   0%|          | 4/962 [00:01<04:50,  3.30it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:   1%|          | 5/962 [00:01<04:03,  3.93it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:   1%|          | 5/962 [00:01<04:03,  3.93it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:   1%|          | 6/962 [00:01<03:43,  4.28it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:   1%|          | 6/962 [00:02<03:43,  4.28it/s, ce=0.7077, clp=0.0000, con=0.0000, loss=0.7077]
[Train]:   1%|          | 7/962 [00:02<03:21,  4.73it/s, ce=0.7077, clp=0.0000, con=0.0000, loss=0.7077]
[Train]:   1%|          | 7/962 [00:02<03:21,  4.73it/s, ce=0.7041, clp=0.0000, con=0.0000, loss=0.7041]
[Train]:   1%|          | 8/962 [00:02<03:18,  4.81it/s, ce=0.7041, clp=0.0000, con=0.0000, loss=0.7041]
[Train]:   1%|          | 8/962 [00:02<03:18,  4.81it/s, ce=0.7016, clp=0.0000, con=0.0000, loss=0.7016]
[Train]:   1%|          | 9/962 [00:02<03:05,  5.13it/s, ce=0.7016, clp=0.0000, con=0.0000, loss=0.7016]
[Train]:   1%|          | 9/962 [00:02<03:05,  5.13it/s, ce=0.7039, clp=0.0000, con=0.0000, loss=0.7039]
[Train]:   1%|          | 10/962 [00:02<03:12,  4.94it/s, ce=0.7039, clp=0.0000, con=0.0000, loss=0.7039]
[Train]:   1%|          | 10/962 [00:02<03:12,  4.94it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:   1%|          | 11/962 [00:02<03:05,  5.14it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:   1%|          | 11/962 [00:03<03:05,  5.14it/s, ce=0.7045, clp=0.0000, con=0.0000, loss=0.7045]
[Train]:   1%|          | 12/962 [00:03<03:07,  5.05it/s, ce=0.7045, clp=0.0000, con=0.0000, loss=0.7045]
[Train]:   1%|          | 12/962 [00:03<03:07,  5.05it/s, ce=0.7005, clp=0.0000, con=0.0000, loss=0.7005]
[Train]:   1%|▏         | 13/962 [00:03<03:00,  5.26it/s, ce=0.7005, clp=0.0000, con=0.0000, loss=0.7005]
[Train]:   1%|▏         | 13/962 [00:03<03:00,  5.26it/s, ce=0.7021, clp=0.0000, con=0.0000, loss=0.7021]
[Train]:   1%|▏         | 14/962 [00:03<03:01,  5.22it/s, ce=0.7021, clp=0.0000, con=0.0000, loss=0.7021]
[Train]:   1%|▏         | 14/962 [00:03<03:01,  5.22it/s, ce=0.7046, clp=0.0000, con=0.0000, loss=0.7046]
[Train]:   2%|▏         | 15/962 [00:03<02:53,  5.45it/s, ce=0.7046, clp=0.0000, con=0.0000, loss=0.7046]
[Train]:   2%|▏         | 15/962 [00:03<02:53,  5.45it/s, ce=0.7042, clp=0.0000, con=0.0000, loss=0.7042]
[Train]:   2%|▏         | 16/962 [00:03<02:56,  5.37it/s, ce=0.7042, clp=0.0000, con=0.0000, loss=0.7042]
[Train]:   2%|▏         | 16/962 [00:03<02:56,  5.37it/s, ce=0.7059, clp=0.0000, con=0.0000, loss=0.7059]
[Train]:   2%|▏         | 17/962 [00:03<02:50,  5.54it/s, ce=0.7059, clp=0.0000, con=0.0000, loss=0.7059]
[Train]:   2%|▏         | 17/962 [00:04<02:50,  5.54it/s, ce=0.7073, clp=0.0000, con=0.0000, loss=0.7073]
[Train]:   2%|▏         | 18/962 [00:04<02:56,  5.36it/s, ce=0.7073, clp=0.0000, con=0.0000, loss=0.7073]
[Train]:   2%|▏         | 18/962 [00:04<02:56,  5.36it/s, ce=0.7080, clp=0.0000, con=0.0000, loss=0.7080]
[Train]:   2%|▏         | 19/962 [00:04<02:50,  5.53it/s, ce=0.7080, clp=0.0000, con=0.0000, loss=0.7080]
[Train]:   2%|▏         | 19/962 [00:04<02:50,  5.53it/s, ce=0.7070, clp=0.0000, con=0.0000, loss=0.7070]
[Train]:   2%|▏         | 20/962 [00:04<02:51,  5.49it/s, ce=0.7070, clp=0.0000, con=0.0000, loss=0.7070]
[Train]:   2%|▏         | 20/962 [00:04<02:51,  5.49it/s, ce=0.7060, clp=0.0000, con=0.0000, loss=0.7060]
[Train]:   2%|▏         | 21/962 [00:04<02:46,  5.66it/s, ce=0.7060, clp=0.0000, con=0.0000, loss=0.7060]
[Train]:   2%|▏         | 21/962 [00:04<02:46,  5.66it/s, ce=0.7064, clp=0.0000, con=0.0000, loss=0.7064]
[Train]:   2%|▏         | 22/962 [00:04<02:49,  5.53it/s, ce=0.7064, clp=0.0000, con=0.0000, loss=0.7064]
[Train]:   2%|▏         | 22/962 [00:05<02:49,  5.53it/s, ce=0.7068, clp=0.0000, con=0.0000, loss=0.7068]
[Train]:   2%|▏         | 23/962 [00:05<02:47,  5.60it/s, ce=0.7068, clp=0.0000, con=0.0000, loss=0.7068]
[Train]:   2%|▏         | 23/962 [00:05<02:47,  5.60it/s, ce=0.7081, clp=0.0000, con=0.0000, loss=0.7081]
[Train]:   2%|▏         | 24/962 [00:05<02:53,  5.39it/s, ce=0.7081, clp=0.0000, con=0.0000, loss=0.7081]
[Train]:   2%|▏         | 24/962 [00:05<02:53,  5.39it/s, ce=0.7059, clp=0.0000, con=0.0000, loss=0.7059]
[Train]:   3%|▎         | 25/962 [00:05<02:49,  5.54it/s, ce=0.7059, clp=0.0000, con=0.0000, loss=0.7059]
[Train]:   3%|▎         | 25/962 [00:05<02:49,  5.54it/s, ce=0.7062, clp=0.0000, con=0.0000, loss=0.7062]
[Train]:   3%|▎         | 26/962 [00:05<02:51,  5.45it/s, ce=0.7062, clp=0.0000, con=0.0000, loss=0.7062]
[Train]:   3%|▎         | 26/962 [00:05<02:51,  5.45it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:   3%|▎         | 27/962 [00:05<02:47,  5.58it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:   3%|▎         | 27/962 [00:05<02:47,  5.58it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:   3%|▎         | 28/962 [00:05<02:52,  5.40it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
