/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Device] cuda
  GPU: NVIDIA GeForce RTX 3090
  显存: 25.3 GB
[Experiment] dynahate_swap_clp0.0_con0.0_seed123_0315_2218
[Data] Train: 8844 | Val: 1091 | Test: 1111
[CF] 加载 12263 条反事实 (swap)
[ClassWeight] [1.3923174  0.78016937]
[Loss] WeightedCE (ls=0.0)
[Strategy] rampup_epochs=0, fairness loss 线性增长到 epoch 0
[Config] max_len=128, label_smoothing=0.0, ema_decay=0.0
[Val CF] 生成 713 条 swap 反事实 (用于 val CFR 计算)
[Model] /root/lanyun-fs/01nlpchongou/01_nlp_toxicity_classification/models/deberta-v3-base | Params: 184,062,850

============================================================
Epoch 1/6
============================================================

[Train]:   0%|          | 0/553 [00:00<?, ?it/s]
[Train]:   0%|          | 0/553 [00:00<?, ?it/s, ce=0.6775, clp=0.0000, con=0.0000, loss=0.6775]
[Train]:   0%|          | 1/553 [00:00<09:01,  1.02it/s, ce=0.6775, clp=0.0000, con=0.0000, loss=0.6775]
[Train]:   0%|          | 1/553 [00:01<09:01,  1.02it/s, ce=0.7017, clp=0.0000, con=0.0000, loss=0.7017]
[Train]:   0%|          | 2/553 [00:01<04:54,  1.87it/s, ce=0.7017, clp=0.0000, con=0.0000, loss=0.7017]
[Train]:   0%|          | 2/553 [00:01<04:54,  1.87it/s, ce=0.6958, clp=0.0000, con=0.0000, loss=0.6958]
[Train]:   1%|          | 3/553 [00:01<03:21,  2.73it/s, ce=0.6958, clp=0.0000, con=0.0000, loss=0.6958]
[Train]:   1%|          | 3/553 [00:01<03:21,  2.73it/s, ce=0.6972, clp=0.0000, con=0.0000, loss=0.6972]
[Train]:   1%|          | 4/553 [00:01<02:42,  3.38it/s, ce=0.6972, clp=0.0000, con=0.0000, loss=0.6972]
[Train]:   1%|          | 4/553 [00:01<02:42,  3.38it/s, ce=0.6878, clp=0.0000, con=0.0000, loss=0.6878]
[Train]:   1%|          | 5/553 [00:01<02:15,  4.04it/s, ce=0.6878, clp=0.0000, con=0.0000, loss=0.6878]
[Train]:   1%|          | 5/553 [00:01<02:15,  4.04it/s, ce=0.6840, clp=0.0000, con=0.0000, loss=0.6840]
[Train]:   1%|          | 6/553 [00:01<02:04,  4.38it/s, ce=0.6840, clp=0.0000, con=0.0000, loss=0.6840]
[Train]:   1%|          | 6/553 [00:02<02:04,  4.38it/s, ce=0.6955, clp=0.0000, con=0.0000, loss=0.6955]
[Train]:   1%|▏         | 7/553 [00:02<01:54,  4.78it/s, ce=0.6955, clp=0.0000, con=0.0000, loss=0.6955]
[Train]:   1%|▏         | 7/553 [00:02<01:54,  4.78it/s, ce=0.6902, clp=0.0000, con=0.0000, loss=0.6902]
[Train]:   1%|▏         | 8/553 [00:02<01:51,  4.89it/s, ce=0.6902, clp=0.0000, con=0.0000, loss=0.6902]
[Train]:   1%|▏         | 8/553 [00:02<01:51,  4.89it/s, ce=0.6918, clp=0.0000, con=0.0000, loss=0.6918]
[Train]:   2%|▏         | 9/553 [00:02<01:43,  5.27it/s, ce=0.6918, clp=0.0000, con=0.0000, loss=0.6918]
[Train]:   2%|▏         | 9/553 [00:02<01:43,  5.27it/s, ce=0.6894, clp=0.0000, con=0.0000, loss=0.6894]
[Train]:   2%|▏         | 10/553 [00:02<01:42,  5.30it/s, ce=0.6894, clp=0.0000, con=0.0000, loss=0.6894]
[Train]:   2%|▏         | 10/553 [00:02<01:42,  5.30it/s, ce=0.6916, clp=0.0000, con=0.0000, loss=0.6916]
[Train]:   2%|▏         | 11/553 [00:02<01:37,  5.57it/s, ce=0.6916, clp=0.0000, con=0.0000, loss=0.6916]
[Train]:   2%|▏         | 11/553 [00:02<01:37,  5.57it/s, ce=0.6931, clp=0.0000, con=0.0000, loss=0.6931]
[Train]:   2%|▏         | 12/553 [00:02<01:38,  5.51it/s, ce=0.6931, clp=0.0000, con=0.0000, loss=0.6931]
[Train]:   2%|▏         | 12/553 [00:03<01:38,  5.51it/s, ce=0.6969, clp=0.0000, con=0.0000, loss=0.6969]
[Train]:   2%|▏         | 13/553 [00:03<01:36,  5.60it/s, ce=0.6969, clp=0.0000, con=0.0000, loss=0.6969]
[Train]:   2%|▏         | 13/553 [00:03<01:36,  5.60it/s, ce=0.6985, clp=0.0000, con=0.0000, loss=0.6985]
[Train]:   3%|▎         | 14/553 [00:03<01:38,  5.48it/s, ce=0.6985, clp=0.0000, con=0.0000, loss=0.6985]
[Train]:   3%|▎         | 14/553 [00:03<01:38,  5.48it/s, ce=0.6979, clp=0.0000, con=0.0000, loss=0.6979]
[Train]:   3%|▎         | 15/553 [00:03<01:34,  5.69it/s, ce=0.6979, clp=0.0000, con=0.0000, loss=0.6979]
[Train]:   3%|▎         | 15/553 [00:03<01:34,  5.69it/s, ce=0.6959, clp=0.0000, con=0.0000, loss=0.6959]
[Train]:   3%|▎         | 16/553 [00:03<01:37,  5.51it/s, ce=0.6959, clp=0.0000, con=0.0000, loss=0.6959]
[Train]:   3%|▎         | 16/553 [00:03<01:37,  5.51it/s, ce=0.6957, clp=0.0000, con=0.0000, loss=0.6957]
[Train]:   3%|▎         | 17/553 [00:03<01:33,  5.72it/s, ce=0.6957, clp=0.0000, con=0.0000, loss=0.6957]
[Train]:   3%|▎         | 17/553 [00:04<01:33,  5.72it/s, ce=0.6939, clp=0.0000, con=0.0000, loss=0.6939]
[Train]:   3%|▎         | 18/553 [00:04<01:35,  5.58it/s, ce=0.6939, clp=0.0000, con=0.0000, loss=0.6939]
[Train]:   3%|▎         | 18/553 [00:04<01:35,  5.58it/s, ce=0.6959, clp=0.0000, con=0.0000, loss=0.6959]
[Train]:   3%|▎         | 19/553 [00:04<01:33,  5.72it/s, ce=0.6959, clp=0.0000, con=0.0000, loss=0.6959]
[Train]:   3%|▎         | 19/553 [00:04<01:33,  5.72it/s, ce=0.6986, clp=0.0000, con=0.0000, loss=0.6986]
[Train]:   4%|▎         | 20/553 [00:04<01:36,  5.55it/s, ce=0.6986, clp=0.0000, con=0.0000, loss=0.6986]
[Train]:   4%|▎         | 20/553 [00:04<01:36,  5.55it/s, ce=0.6986, clp=0.0000, con=0.0000, loss=0.6986]
[Train]:   4%|▍         | 21/553 [00:04<01:33,  5.71it/s, ce=0.6986, clp=0.0000, con=0.0000, loss=0.6986]
[Train]:   4%|▍         | 21/553 [00:04<01:33,  5.71it/s, ce=0.6992, clp=0.0000, con=0.0000, loss=0.6992]
[Train]:   4%|▍         | 22/553 [00:04<01:35,  5.54it/s, ce=0.6992, clp=0.0000, con=0.0000, loss=0.6992]
[Train]:   4%|▍         | 22/553 [00:04<01:35,  5.54it/s, ce=0.6988, clp=0.0000, con=0.0000, loss=0.6988]
[Train]:   4%|▍         | 23/553 [00:04<01:32,  5.75it/s, ce=0.6988, clp=0.0000, con=0.0000, loss=0.6988]
[Train]:   4%|▍         | 23/553 [00:05<01:32,  5.75it/s, ce=0.7014, clp=0.0000, con=0.0000, loss=0.7014]
[Train]:   4%|▍         | 24/553 [00:05<01:34,  5.62it/s, ce=0.7014, clp=0.0000, con=0.0000, loss=0.7014]
[Train]:   4%|▍         | 24/553 [00:05<01:34,  5.62it/s, ce=0.7021, clp=0.0000, con=0.0000, loss=0.7021]
[Train]:   5%|▍         | 25/553 [00:05<01:31,  5.74it/s, ce=0.7021, clp=0.0000, con=0.0000, loss=0.7021]
[Train]:   5%|▍         | 25/553 [00:05<01:31,  5.74it/s, ce=0.7025, clp=0.0000, con=0.0000, loss=0.7025]
[Train]:   5%|▍         | 26/553 [00:05<01:33,  5.62it/s, ce=0.7025, clp=0.0000, con=0.0000, loss=0.7025]
[Train]:   5%|▍         | 26/553 [00:05<01:33,  5.62it/s, ce=0.7047, clp=0.0000, con=0.0000, loss=0.7047]
[Train]:   5%|▍         | 27/553 [00:05<01:32,  5.72it/s, ce=0.7047, clp=0.0000, con=0.0000, loss=0.7047]
[Train]:   5%|▍         | 27/553 [00:05<01:32,  5.72it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:   5%|▌         | 28/553 [00:05<01:33,  5.61it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
