/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Device] cuda
  GPU: NVIDIA GeForce RTX 3090
  显存: 25.3 GB
[Experiment] toxigen_swap_clp1.0_con0.0_seed42_0315_2012
[Data] Train: 7168 | Val: 896 | Test: 896
[CF] 加载 12548 条反事实 (swap)
[ClassWeight] [0.8634064 1.187935 ]
[Loss] WeightedCE (ls=0.0)
[Strategy] rampup_epochs=0, fairness loss 线性增长到 epoch 0
[Config] max_len=128, label_smoothing=0.0, ema_decay=0.0
[Val CF] 生成 767 条 swap 反事实 (用于 val CFR 计算)
[Model] /root/lanyun-fs/01nlpchongou/01_nlp_toxicity_classification/models/deberta-v3-base | Params: 184,062,850

============================================================
Epoch 1/6
============================================================

[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:   0%|          | 0/448 [00:00<?, ?it/s, ce=0.7299, clp=0.0533, con=0.0000, loss=0.7832]
[Train]:   0%|          | 1/448 [00:00<06:56,  1.07it/s, ce=0.7299, clp=0.0533, con=0.0000, loss=0.7832]
[Train]:   0%|          | 1/448 [00:01<06:56,  1.07it/s, ce=0.7731, clp=0.0523, con=0.0000, loss=0.8254]
[Train]:   0%|          | 2/448 [00:01<03:48,  1.95it/s, ce=0.7731, clp=0.0523, con=0.0000, loss=0.8254]
[Train]:   0%|          | 2/448 [00:01<03:48,  1.95it/s, ce=0.8142, clp=0.0552, con=0.0000, loss=0.8694]
[Train]:   1%|          | 3/448 [00:01<02:36,  2.85it/s, ce=0.8142, clp=0.0552, con=0.0000, loss=0.8694]
[Train]:   1%|          | 3/448 [00:01<02:36,  2.85it/s, ce=0.8025, clp=0.0558, con=0.0000, loss=0.8583]
[Train]:   1%|          | 4/448 [00:01<02:02,  3.63it/s, ce=0.8025, clp=0.0558, con=0.0000, loss=0.8583]
[Train]:   1%|          | 4/448 [00:01<02:02,  3.63it/s, ce=0.7847, clp=0.0540, con=0.0000, loss=0.8387]
[Train]:   1%|          | 5/448 [00:01<01:43,  4.30it/s, ce=0.7847, clp=0.0540, con=0.0000, loss=0.8387]
[Train]:   1%|          | 5/448 [00:01<01:43,  4.30it/s, ce=0.7568, clp=0.0566, con=0.0000, loss=0.8135]
[Train]:   1%|▏         | 6/448 [00:01<01:36,  4.60it/s, ce=0.7568, clp=0.0566, con=0.0000, loss=0.8135]
[Train]:   1%|▏         | 6/448 [00:01<01:36,  4.60it/s, ce=0.7699, clp=0.0575, con=0.0000, loss=0.8274]
[Train]:   2%|▏         | 7/448 [00:01<01:28,  4.98it/s, ce=0.7699, clp=0.0575, con=0.0000, loss=0.8274]
[Train]:   2%|▏         | 7/448 [00:02<01:28,  4.98it/s, ce=0.7794, clp=0.0555, con=0.0000, loss=0.8349]
[Train]:   2%|▏         | 8/448 [00:02<01:26,  5.11it/s, ce=0.7794, clp=0.0555, con=0.0000, loss=0.8349]
[Train]:   2%|▏         | 8/448 [00:02<01:26,  5.11it/s, ce=0.7818, clp=0.0559, con=0.0000, loss=0.8378]
[Train]:   2%|▏         | 9/448 [00:02<01:20,  5.48it/s, ce=0.7818, clp=0.0559, con=0.0000, loss=0.8378]
[Train]:   2%|▏         | 9/448 [00:02<01:20,  5.48it/s, ce=0.7879, clp=0.0583, con=0.0000, loss=0.8462]
[Train]:   2%|▏         | 10/448 [00:02<01:19,  5.51it/s, ce=0.7879, clp=0.0583, con=0.0000, loss=0.8462]
[Train]:   2%|▏         | 10/448 [00:02<01:19,  5.51it/s, ce=0.7820, clp=0.0574, con=0.0000, loss=0.8394]
[Train]:   2%|▏         | 11/448 [00:02<01:15,  5.76it/s, ce=0.7820, clp=0.0574, con=0.0000, loss=0.8394]
[Train]:   2%|▏         | 11/448 [00:02<01:15,  5.76it/s, ce=0.7780, clp=0.0567, con=0.0000, loss=0.8346]
[Train]:   3%|▎         | 12/448 [00:02<01:18,  5.54it/s, ce=0.7780, clp=0.0567, con=0.0000, loss=0.8346]
[Train]:   3%|▎         | 12/448 [00:03<01:18,  5.54it/s, ce=0.7804, clp=0.0579, con=0.0000, loss=0.8383]
[Train]:   3%|▎         | 13/448 [00:03<01:15,  5.78it/s, ce=0.7804, clp=0.0579, con=0.0000, loss=0.8383]
[Train]:   3%|▎         | 13/448 [00:03<01:15,  5.78it/s, ce=0.7788, clp=0.0591, con=0.0000, loss=0.8378]
[Train]:   3%|▎         | 14/448 [00:03<01:16,  5.64it/s, ce=0.7788, clp=0.0591, con=0.0000, loss=0.8378]
[Train]:   3%|▎         | 14/448 [00:03<01:16,  5.64it/s, ce=0.7776, clp=0.0576, con=0.0000, loss=0.8351]
[Train]:   3%|▎         | 15/448 [00:03<01:14,  5.85it/s, ce=0.7776, clp=0.0576, con=0.0000, loss=0.8351]
[Train]:   3%|▎         | 15/448 [00:03<01:14,  5.85it/s, ce=0.7812, clp=0.0584, con=0.0000, loss=0.8395]
[Train]:   4%|▎         | 16/448 [00:03<01:16,  5.65it/s, ce=0.7812, clp=0.0584, con=0.0000, loss=0.8395]
[Train]:   4%|▎         | 16/448 [00:03<01:16,  5.65it/s, ce=0.7754, clp=0.0576, con=0.0000, loss=0.8330]
[Train]:   4%|▍         | 17/448 [00:03<01:14,  5.81it/s, ce=0.7754, clp=0.0576, con=0.0000, loss=0.8330]
[Train]:   4%|▍         | 17/448 [00:03<01:14,  5.81it/s, ce=0.7786, clp=0.0568, con=0.0000, loss=0.8354]
[Train]:   4%|▍         | 18/448 [00:03<01:17,  5.57it/s, ce=0.7786, clp=0.0568, con=0.0000, loss=0.8354]
[Train]:   4%|▍         | 18/448 [00:04<01:17,  5.57it/s, ce=0.7703, clp=0.0564, con=0.0000, loss=0.8267]
[Train]:   4%|▍         | 19/448 [00:04<01:13,  5.81it/s, ce=0.7703, clp=0.0564, con=0.0000, loss=0.8267]
[Train]:   4%|▍         | 19/448 [00:04<01:13,  5.81it/s, ce=0.7686, clp=0.0552, con=0.0000, loss=0.8238]
[Train]:   4%|▍         | 20/448 [00:04<01:14,  5.73it/s, ce=0.7686, clp=0.0552, con=0.0000, loss=0.8238]
[Train]:   4%|▍         | 20/448 [00:04<01:14,  5.73it/s, ce=0.7677, clp=0.0554, con=0.0000, loss=0.8231]
[Train]:   5%|▍         | 21/448 [00:04<01:11,  5.94it/s, ce=0.7677, clp=0.0554, con=0.0000, loss=0.8231]
[Train]:   5%|▍         | 21/448 [00:04<01:11,  5.94it/s, ce=0.7683, clp=0.0577, con=0.0000, loss=0.8260]
[Train]:   5%|▍         | 22/448 [00:04<01:13,  5.79it/s, ce=0.7683, clp=0.0577, con=0.0000, loss=0.8260]
[Train]:   5%|▍         | 22/448 [00:04<01:13,  5.79it/s, ce=0.7711, clp=0.0575, con=0.0000, loss=0.8285]
[Train]:   5%|▌         | 23/448 [00:04<01:12,  5.83it/s, ce=0.7711, clp=0.0575, con=0.0000, loss=0.8285]
[Train]:   5%|▌         | 23/448 [00:04<01:12,  5.83it/s, ce=0.7783, clp=0.0570, con=0.0000, loss=0.8353]
[Train]:   5%|▌         | 24/448 [00:04<01:14,  5.70it/s, ce=0.7783, clp=0.0570, con=0.0000, loss=0.8353]
[Train]:   5%|▌         | 24/448 [00:05<01:14,  5.70it/s, ce=0.7755, clp=0.0569, con=0.0000, loss=0.8324]
[Train]:   6%|▌         | 25/448 [00:05<01:11,  5.88it/s, ce=0.7755, clp=0.0569, con=0.0000, loss=0.8324]
[Train]:   6%|▌         | 25/448 [00:05<01:11,  5.88it/s, ce=0.7777, clp=0.0566, con=0.0000, loss=0.8343]
[Train]:   6%|▌         | 26/448 [00:05<01:13,  5.73it/s, ce=0.7777, clp=0.0566, con=0.0000, loss=0.8343]
[Train]:   6%|▌         | 26/448 [00:05<01:13,  5.73it/s, ce=0.7769, clp=0.0564, con=0.0000, loss=0.8332]
[Train]:   6%|▌         | 27/448 [00:05<01:11,  5.91it/s, ce=0.7769, clp=0.0564, con=0.0000, loss=0.8332]
[Train]:   6%|▌         | 27/448 [00:05<01:11,  5.91it/s, ce=0.7774, clp=0.0562, con=0.0000, loss=0.8335]
[Train]:   6%|▋         | 28/448 [00:05<01:14,  5.62it/s, ce=0.7774, clp=0.0562, con=0.0000, loss=0.8335]
[Train]:   6%|▋         | 28/448 [00:05<01:14,  5.62it/s, ce=0.7744, clp=0.0561, con=0.0000, loss=0.8306]
[Train]:   6%|▋         | 29/448 [00:05<01:13,  5.71it/s, ce=0.7744, clp=0.0561, con=0.0000, loss=0.8306]
[Train]:   6%|▋         | 29/448 [00:05<01:13,  5.71it/s, ce=0.7755, clp=0.0565, con=0.0000, loss=0.8320]
[Train]:   7%|▋         | 30/448 [00:05<01:14,  5.59it/s, ce=0.7755, clp=0.0565, con=0.0000, loss=0.8320]
[Train]:   7%|▋         | 30/448 [00:06<01:14,  5.59it/s, ce=0.7738, clp=0.0562, con=0.0000, loss=0.8300]
[Train]:   7%|▋         | 31/448 [00:06<01:11,  5.82it/s, ce=0.7738, clp=0.0562, con=0.0000, loss=0.8300]
[Train]:   7%|▋         | 31/448 [00:06<01:11,  5.82it/s, ce=0.7754, clp=0.0563, con=0.0000, loss=0.8316]
[Train]:   7%|▋         | 32/448 [00:06<01:12,  5.70it/s, ce=0.7754, clp=0.0563, con=0.0000, loss=0.8316]
[Train]:   7%|▋         | 32/448 [00:06<01:12,  5.70it/s, ce=0.7744, clp=0.0563, con=0.0000, loss=0.8307]
[Train]:   7%|▋         | 33/448 [00:06<01:11,  5.84it/s, ce=0.7744, clp=0.0563, con=0.0000, loss=0.8307]
[Train]:   7%|▋         | 33/448 [00:06<01:11,  5.84it/s, ce=0.7748, clp=0.0566, con=0.0000, loss=0.8315]
[Train]:   8%|▊         | 34/448 [00:06<01:15,  5.51it/s, ce=0.7748, clp=0.0566, con=0.0000, loss=0.8315]
[Train]:   8%|▊         | 34/448 [00:06<01:15,  5.51it/s, ce=0.7736, clp=0.0574, con=0.0000, loss=0.8310]
[Train]:   8%|▊         | 35/448 [00:06<01:11,  5.74it/s, ce=0.7736, clp=0.0574, con=0.0000, loss=0.8310]
[Train]:   8%|▊         | 35/448 [00:07<01:11,  5.74it/s, ce=0.7714, clp=0.0570, con=0.0000, loss=0.8284]
[Train]:   8%|▊         | 36/448 [00:07<01:12,  5.64it/s, ce=0.7714, clp=0.0570, con=0.0000, loss=0.8284]
[Train]:   8%|▊         | 36/448 [00:07<01:12,  5.64it/s, ce=0.7710, clp=0.0571, con=0.0000, loss=0.8281]
[Train]:   8%|▊         | 37/448 [00:07<01:10,  5.79it/s, ce=0.7710, clp=0.0571, con=0.0000, loss=0.8281]
[Train]:   8%|▊         | 37/448 [00:07<01:10,  5.79it/s, ce=0.7687, clp=0.0569, con=0.0000, loss=0.8256]
[Train]:   8%|▊         | 38/448 [00:07<01:12,  5.69it/s, ce=0.7687, clp=0.0569, con=0.0000, loss=0.8256]
[Train]:   8%|▊         | 38/448 [00:07<01:12,  5.69it/s, ce=0.7667, clp=0.0570, con=0.0000, loss=0.8237]
[Train]:   9%|▊         | 39/448 [00:07<01:09,  5.87it/s, ce=0.7667, clp=0.0570, con=0.0000, loss=0.8237]
[Train]:   9%|▊         | 39/448 [00:07<01:09,  5.87it/s, ce=0.7642, clp=0.0564, con=0.0000, loss=0.8207]
[Train]:   9%|▉         | 40/448 [00:07<01:11,  5.67it/s, ce=0.7642, clp=0.0564, con=0.0000, loss=0.8207]
[Train]:   9%|▉         | 40/448 [00:07<01:11,  5.67it/s, ce=0.7656, clp=0.0561, con=0.0000, loss=0.8217]
[Train]:   9%|▉         | 41/448 [00:07<01:09,  5.89it/s, ce=0.7656, clp=0.0561, con=0.0000, loss=0.8217]
[Train]:   9%|▉         | 41/448 [00:08<01:09,  5.89it/s, ce=0.7641, clp=0.0556, con=0.0000, loss=0.8198]
[Train]:   9%|▉         | 42/448 [00:08<01:10,  5.79it/s, ce=0.7641, clp=0.0556, con=0.0000, loss=0.8198]
[Train]:   9%|▉         | 42/448 [00:08<01:10,  5.79it/s, ce=0.7638, clp=0.0566, con=0.0000, loss=0.8203]
[Train]:  10%|▉         | 43/448 [00:08<01:08,  5.89it/s, ce=0.7638, clp=0.0566, con=0.0000, loss=0.8203]
[Train]:  10%|▉         | 43/448 [00:08<01:08,  5.89it/s, ce=0.7623, clp=0.0570, con=0.0000, loss=0.8193]
[Train]:  10%|▉         | 44/448 [00:08<01:10,  5.74it/s, ce=0.7623, clp=0.0570, con=0.0000, loss=0.8193]
[Train]:  10%|▉         | 44/448 [00:08<01:10,  5.74it/s, ce=0.7620, clp=0.0567, con=0.0000, loss=0.8187]
[Train]:  10%|█         | 45/448 [00:08<01:08,  5.92it/s, ce=0.7620, clp=0.0567, con=0.0000, loss=0.8187]
[Train]:  10%|█         | 45/448 [00:08<01:08,  5.92it/s, ce=0.7597, clp=0.0563, con=0.0000, loss=0.8160]
[Train]:  10%|█         | 46/448 [00:08<01:10,  5.71it/s, ce=0.7597, clp=0.0563, con=0.0000, loss=0.8160]
[Train]:  10%|█         | 46/448 [00:08<01:10,  5.71it/s, ce=0.7569, clp=0.0559, con=0.0000, loss=0.8128]
[Train]:  10%|█         | 47/448 [00:08<01:07,  5.91it/s, ce=0.7569, clp=0.0559, con=0.0000, loss=0.8128]
[Train]:  10%|█         | 47/448 [00:09<01:07,  5.91it/s, ce=0.7559, clp=0.0558, con=0.0000, loss=0.8117]
[Train]:  11%|█         | 48/448 [00:09<01:08,  5.80it/s, ce=0.7559, clp=0.0558, con=0.0000, loss=0.8117]
[Train]:  11%|█         | 48/448 [00:09<01:08,  5.80it/s, ce=0.7554, clp=0.0561, con=0.0000, loss=0.8114]
[Train]:  11%|█         | 49/448 [00:09<01:07,  5.90it/s, ce=0.7554, clp=0.0561, con=0.0000, loss=0.8114]
[Train]:  11%|█         | 49/448 [00:09<01:07,  5.90it/s, ce=0.7556, clp=0.0563, con=0.0000, loss=0.8119]
[Train]:  11%|█         | 50/448 [00:09<01:10,  5.61it/s, ce=0.7556, clp=0.0563, con=0.0000, loss=0.8119]
[Train]:  11%|█         | 50/448 [00:09<01:10,  5.61it/s, ce=0.7544, clp=0.0561, con=0.0000, loss=0.8105]
[Train]:  11%|█▏        | 51/448 [00:09<01:08,  5.76it/s, ce=0.7544, clp=0.0561, con=0.0000, loss=0.8105]
[Train]:  11%|█▏        | 51/448 [00:09<01:08,  5.76it/s, ce=0.7517, clp=0.0559, con=0.0000, loss=0.8075]
[Train]:  12%|█▏        | 52/448 [00:09<01:09,  5.67it/s, ce=0.7517, clp=0.0559, con=0.0000, loss=0.8075]
[Train]:  12%|█▏        | 52/448 [00:09<01:09,  5.67it/s, ce=0.7500, clp=0.0556, con=0.0000, loss=0.8057]
[Train]:  12%|█▏        | 53/448 [00:09<01:07,  5.89it/s, ce=0.7500, clp=0.0556, con=0.0000, loss=0.8057]
[Train]:  12%|█▏        | 53/448 [00:10<01:07,  5.89it/s, ce=0.7496, clp=0.0557, con=0.0000, loss=0.8053]
[Train]:  12%|█▏        | 54/448 [00:10<01:08,  5.76it/s, ce=0.7496, clp=0.0557, con=0.0000, loss=0.8053]
[Train]:  12%|█▏        | 54/448 [00:10<01:08,  5.76it/s, ce=0.7501, clp=0.0559, con=0.0000, loss=0.8059]
[Train]:  12%|█▏        | 55/448 [00:10<01:05,  5.98it/s, ce=0.7501, clp=0.0559, con=0.0000, loss=0.8059]
[Train]:  12%|█▏        | 55/448 [00:10<01:05,  5.98it/s, ce=0.7501, clp=0.0563, con=0.0000, loss=0.8064]
[Train]:  12%|█▎        | 56/448 [00:10<01:07,  5.80it/s, ce=0.7501, clp=0.0563, con=0.0000, loss=0.8064]
[Train]:  12%|█▎        | 56/448 [00:10<01:07,  5.80it/s, ce=0.7490, clp=0.0568, con=0.0000, loss=0.8058]
[Train]:  13%|█▎        | 57/448 [00:10<01:07,  5.76it/s, ce=0.7490, clp=0.0568, con=0.0000, loss=0.8058]
[Train]:  13%|█▎        | 57/448 [00:10<01:07,  5.76it/s, ce=0.7477, clp=0.0568, con=0.0000, loss=0.8045]
[Train]:  13%|█▎        | 58/448 [00:10<01:08,  5.69it/s, ce=0.7477, clp=0.0568, con=0.0000, loss=0.8045]
[Train]:  13%|█▎        | 58/448 [00:10<01:08,  5.69it/s, ce=0.7463, clp=0.0565, con=0.0000, loss=0.8028]
[Train]:  13%|█▎        | 59/448 [00:10<01:05,  5.92it/s, ce=0.7463, clp=0.0565, con=0.0000, loss=0.8028]
[Train]:  13%|█▎        | 59/448 [00:11<01:05,  5.92it/s, ce=0.7448, clp=0.0565, con=0.0000, loss=0.8013]
[Train]:  13%|█▎        | 60/448 [00:11<01:07,  5.79it/s, ce=0.7448, clp=0.0565, con=0.0000, loss=0.8013]
[Train]:  13%|█▎        | 60/448 [00:11<01:07,  5.79it/s, ce=0.7435, clp=0.0562, con=0.0000, loss=0.7996]
[Train]:  14%|█▎        | 61/448 [00:11<01:04,  5.97it/s, ce=0.7435, clp=0.0562, con=0.0000, loss=0.7996]
[Train]:  14%|█▎        | 61/448 [00:11<01:04,  5.97it/s, ce=0.7438, clp=0.0566, con=0.0000, loss=0.8004]
[Train]:  14%|█▍        | 62/448 [00:11<01:06,  5.78it/s, ce=0.7438, clp=0.0566, con=0.0000, loss=0.8004]
[Train]:  14%|█▍        | 62/448 [00:11<01:06,  5.78it/s, ce=0.7429, clp=0.0568, con=0.0000, loss=0.7997]
[Train]:  14%|█▍        | 63/448 [00:11<01:06,  5.81it/s, ce=0.7429, clp=0.0568, con=0.0000, loss=0.7997]
[Train]:  14%|█▍        | 63/448 [00:11<01:06,  5.81it/s, ce=0.7415, clp=0.0569, con=0.0000, loss=0.7984]
[Train]:  14%|█▍        | 64/448 [00:11<01:07,  5.72it/s, ce=0.7415, clp=0.0569, con=0.0000, loss=0.7984]
